sample_index,ideal_time,recv_time,T7,T8,TP7,TP8,P7,P5,P3,Pz,P4,P6,P8,PO7,PO5,PO3,POz,PO4,PO6,PO8,O1,Oz,O2,raw_trigger,kb_trigger,level_id,state_code
3435,13.74,15.7513,-46.722694396972656,95.30413055419922,71.77256774902344,-3.547898292541504,-73.81129455566406,7.136956214904785,-22.769088745117188,-63.964393615722656,1.170149803161621,6.030996799468994,-84.37458801269531,7.296061038970947,-78.08847045898438,64.47367095947266,53.8226432800293,35.122711181640625,8.518136024475098,-40.39801025390625,50.4150505065918,26.054800033569336,-17.21803855895996,0.0,5,1,2
3436,13.744,15.7555,-86.17523956298828,-46.807003021240234,-44.86907196044922,60.26814270019531,20.771663665771484,98.06568908691406,-73.68122863769531,-96.19235229492188,-93.54737091064453,-27.9488468170166,-75.65032958984375,-3.317253589630127,-38.02482223510742,-60.55550765991211,-61.65049743652344,12.386312484741211,-95.11209869384766,-8.762173652648926,41.4953727722168,52.59642028808594,18.68907356262207,0.0,5,1,2
3437,13.748,15.76,-0.5465366244316101,-60.66980743408203,-91.47084045410156,52.861942291259766,25.743732452392578,63.248626708984375,-61.71688461303711,-37.17124938964844,-2.225564956665039,75.07616424560547,42.6957893371582,45.505374908447266,-52.090003967285156,-36.697391510009766,-62.22933578491211,-16.539262771606445,-34.82453536987305,-94.53471374511719,-9.51042652130127,-97.48916625976562,-2.108253240585327,0.0,5,1,2
3438,13.752,15.7643,-91.29315948486328,82.49113464355469,72.32843780517578,39.736122131347656,0.7125856280326843,78.5126724243164,-69.61482238769531,17.830928802490234,-3.990607500076294,27.96192741394043,2.085512638092041,81.35316467285156,37.143150329589844,6.430113792419434,6.485546588897705,86.35603332519531,-37.937416076660156,73.98710632324219,-31.589975357055664,-58.73930358886719,41.4225959777832,0.0,5,1,2
3439,13.756,15.7688,-59.536136627197266,23.53207778930664,50.275367736816406,-47.45368194580078,40.57740020751953,-66.03436279296875,-60.29106140136719,-36.606475830078125,-3.115046739578247,38.48411178588867,28.18061637878418,-49.457027435302734,-91.80651092529297,50.156681060791016,66.09871673583984,90.13037109375,87.38026428222656,-87.12899780273438,74.0665512084961,31.509567260742188,29.374971389770508,0.0,5,1,2
3440,13.76,15.773,97.87220001220703,-28.41853141784668,39.41919708251953,-39.102691650390625,-45.52811813354492,-35.26885986328125,-46.200008392333984,-88.60112762451172,-75.00809478759766,-32.910945892333984,-2.754584550857544,-48.5829963684082,-98.0185317993164,43.55785369873047,37.168052673339844,58.7778434753418,-56.47951889038086,85.88743591308594,20.735708236694336,43.41341781616211,-77.87743377685547,0.0,5,1,2
3441,13.764,15.7775,27.631999969482422,67.71005249023438,67.64862060546875,-26.389463424682617,-4.291677474975586,-43.99982452392578,50.88547897338867,45.065162658691406,78.4891357421875,47.584083557128906,62.18427276611328,-55.643497467041016,61.78340530395508,-49.660362243652344,-89.85248565673828,-94.36751556396484,3.5068819522857666,58.725982666015625,81.0964584350586,-62.08742904663086,75.31299591064453,0.0,5,1,2
3442,13.768,15.7821,-88.69782257080078,85.69893646240234,-39.34999084472656,30.546234130859375,-64.14979553222656,8.584601402282715,54.24812316894531,-42.407920837402344,-66.36370086669922,25.101444244384766,-38.8372688293457,-89.62176513671875,30.411956787109375,32.946083068847656,9.110154151916504,17.911666870117188,-2.5035414695739746,-23.41566276550293,-0.9896914958953857,31.292146682739258,-71.18145751953125,0.0,5,1,2
3443,13.772,15.7862,-46.76459884643555,13.27852725982666,83.98309326171875,-82.27822875976562,-56.22300720214844,76.97711944580078,-90.90157318115234,-73.86573028564453,92.75918579101562,-56.25482940673828,-72.62376403808594,-6.3470635414123535,32.58670425415039,77.07488250732422,-57.38994216918945,-2.450269937515259,-21.65400505065918,-91.83269500732422,-50.669471740722656,-62.95700454711914,-89.46998596191406,0.0,5,1,2
3444,13.776,15.7905,47.4376106262207,-80.16824340820312,-38.25709915161133,-72.40921020507812,-55.45166778564453,99.49666595458984,3.3116376399993896,-0.0637679174542427,-33.40009307861328,55.683345794677734,83.74100494384766,-11.092308044433594,98.2547836303711,-69.18805694580078,-80.69084930419922,84.2019271850586,-88.99569702148438,5.223055362701416,-64.06621551513672,-45.00699234008789,-87.41015625,0.0,5,1,2
3445,13.78,15.7948,-24.263845443725586,52.23036575317383,77.5668716430664,79.71739196777344,31.958938598632812,-15.998274803161621,-91.05006408691406,-81.90829467773438,-5.06657075881958,27.080957412719727,75.15179443359375,-39.135799407958984,-42.77436065673828,-61.53642654418945,-88.22969055175781,-85.06310272216797,-63.090885162353516,-50.62047576904297,38.69122314453125,74.7671890258789,78.72941589355469,0.0,5,1,2
3446,13.784,15.7997,5.701523303985596,29.01299476623535,-55.26341247558594,-15.943132400512695,-45.84354019165039,-40.54148483276367,85.21283721923828,-35.603179931640625,-91.65233612060547,58.60090637207031,27.350584030151367,-59.791282653808594,83.94417572021484,60.23553466796875,-40.301788330078125,2.560734748840332,-93.56798553466797,-56.232913970947266,-97.76689910888672,29.317302703857422,-79.73333740234375,0.0,5,1,2
3447,13.788,15.8035,-39.95949935913086,56.50025939941406,6.490938663482666,32.0589485168457,-86.69078063964844,54.97953414916992,95.5718002319336,65.78968811035156,-13.412487983703613,-71.90843200683594,-84.01898956298828,-50.893951416015625,65.57632446289062,74.4657974243164,-43.284423828125,55.96775817871094,12.028803825378418,57.462249755859375,-11.444336891174316,75.48411560058594,69.28255462646484,0.0,5,1,2
3448,13.792,15.8078,64.88252258300781,-56.721588134765625,-92.6135025024414,-68.99331665039062,-49.23186111450195,32.405460357666016,91.2647933959961,-55.98699188232422,-77.27271270751953,14.106436729431152,82.16792297363281,-1.7694385051727295,52.12257385253906,-93.90206909179688,-56.62131118774414,27.561620712280273,1.255028486251831,0.9913079142570496,-65.89435577392578,2.059722661972046,83.85145568847656,0.0,5,1,2
3449,13.796,15.8125,91.62968444824219,70.06886291503906,9.17833137512207,37.18988037109375,-59.182838439941406,-36.069190979003906,-82.30638122558594,-52.06443405151367,54.907222747802734,-14.64383602142334,36.89979553222656,-24.167280197143555,-7.5244903564453125,98.5751953125,-60.08929443359375,51.77582550048828,71.64799499511719,-4.162380218505859,-74.83430480957031,-21.064748764038086,86.04808044433594,0.0,5,1,2
3450,13.8,15.8166,-23.266088485717773,-68.95169830322266,77.34210205078125,4.104938507080078,42.20170211791992,-44.17530822753906,80.85490417480469,-59.91758728027344,43.5863151550293,-90.25491333007812,22.446765899658203,-95.40921783447266,86.1654052734375,52.0120735168457,-54.150020599365234,-87.97515106201172,61.39162826538086,-77.33832550048828,88.3792724609375,-67.40998077392578,11.113760948181152,0.0,5,1,2
3451,13.804,15.8209,3.2107577323913574,-53.18859100341797,61.048545837402344,70.30152130126953,-9.881171226501465,-28.564208984375,37.731781005859375,63.74932861328125,48.39394760131836,-81.3372802734375,41.99095153808594,-72.28128051757812,12.74422550201416,-66.38294219970703,89.81722259521484,-14.597517967224121,20.903762817382812,14.089367866516113,46.29379653930664,34.913490295410156,74.59105682373047,0.0,5,1,2
3452,13.808,15.8252,-95.24795532226562,62.6959342956543,27.81191635131836,-25.221023559570312,50.705142974853516,-58.7652473449707,-5.406493663787842,-48.815006256103516,16.18174934387207,-39.150230407714844,-57.555084228515625,51.682857513427734,-34.17422866821289,13.240760803222656,57.60441589355469,-9.806846618652344,-54.68865203857422,-19.017398834228516,39.295265197753906,95.51990509033203,-16.860679626464844,0.0,5,1,2
3453,13.812,15.8294,-51.356117248535156,-15.947250366210938,-19.496246337890625,-32.10758590698242,96.2479019165039,16.334884643554688,43.70157241821289,86.88939666748047,-13.653847694396973,2.148463010787964,27.75460433959961,19.49527931213379,39.25107955932617,43.26117706298828,21.070674896240234,-25.83530616760254,12.237669944763184,-20.971385955810547,-56.807010650634766,85.45378112792969,-38.24039077758789,0.0,5,1,2
3454,13.816,15.8335,-44.106468200683594,65.4065933227539,-85.78932189941406,-46.610740661621094,4.153569221496582,-75.59521484375,62.31100082397461,89.9361801147461,59.05311965942383,39.863677978515625,-56.96253967285156,4.218006134033203,-15.951460838317871,-31.321435928344727,49.31924819946289,-41.42325210571289,-75.54930877685547,-5.402912139892578,-23.18910789489746,-0.10912228375673294,86.16776275634766,0.0,5,1,2
3455,13.82,15.8377,-84.60513305664062,66.23358154296875,-30.165172576904297,-17.855209350585938,81.87692260742188,-26.031496047973633,-32.737709045410156,-87.66902160644531,25.34783935546875,12.69947338104248,0.2953329086303711,47.449310302734375,98.10386657714844,-5.789736270904541,-37.32200622558594,46.02831268310547,-46.4081916809082,77.9274673461914,-50.01890182495117,-50.90329360961914,4.568795204162598,0.0,5,1,2
3456,13.824,15.8419,73.53828430175781,-47.96237564086914,84.92306518554688,76.20536804199219,-13.423093795776367,-31.806190490722656,54.85218811035156,-39.14986038208008,6.378937244415283,-44.1285400390625,7.506780624389648,24.157533645629883,-5.64805793762207,-35.908023834228516,-79.05635070800781,-39.31364822387695,67.43014526367188,-94.3118667602539,96.36164093017578,-63.57950973510742,-19.742582321166992,0.0,5,1,2
3457,13.828,15.8463,5.302722930908203,83.62214660644531,-65.68400573730469,-25.396512985229492,-48.463783264160156,-40.21078872680664,96.07389068603516,3.7160916328430176,74.19389343261719,-67.62667083740234,61.052146911621094,50.453163146972656,11.216797828674316,29.616504669189453,99.31669616699219,-17.183387756347656,-38.311248779296875,31.70427894592285,-73.65483856201172,82.81866455078125,37.58754348754883,0.0,5,1,2
3458,13.832,15.8507,-32.06996154785156,24.575119018554688,-83.54218292236328,-42.142723083496094,53.29707336425781,34.04679870605469,8.851540565490723,31.43073272705078,-99.41923522949219,48.252777099609375,-75.78298950195312,-1.9839951992034912,-44.88689041137695,-31.292818069458008,37.21522903442383,79.26060485839844,3.932204008102417,-96.67769622802734,-55.27803039550781,-96.16574096679688,-3.137866735458374,0.0,5,1,2
3459,13.836,15.855,-23.9384708404541,98.80706024169922,73.70635986328125,20.700986862182617,1.7528691291809082,42.84334182739258,80.2778549194336,44.704166412353516,-90.55355834960938,-76.001708984375,-14.343626976013184,-58.86581802368164,-85.93802642822266,98.47554016113281,-90.9635238647461,75.26412200927734,7.468639373779297,1.905206322669983,-31.448711395263672,-16.244731903076172,-70.41958618164062,0.0,5,1,2
3460,13.84,15.8598,87.98223876953125,-98.71171569824219,-84.55599975585938,-53.792449951171875,71.6386947631836,26.927888870239258,0.665974497795105,91.61131286621094,7.315661907196045,-86.6653823852539,19.154909133911133,66.03970336914062,-83.23681640625,-74.88313293457031,-16.124954223632812,-42.533103942871094,27.814918518066406,10.676687240600586,20.79972267150879,-63.428958892822266,60.34805679321289,0.0,5,1,2
3461,13.844,15.864,15.418818473815918,-32.786766052246094,-70.3289794921875,69.9778823852539,93.33567810058594,44.538047790527344,88.95243835449219,-83.19007873535156,-58.29489517211914,-75.31330108642578,85.89118957519531,-45.377952575683594,-89.44615936279297,-19.358795166015625,37.114009857177734,-46.96036148071289,-7.8390374183654785,-80.3760986328125,60.984127044677734,-62.70040512084961,56.29978561401367,0.0,5,1,2
3462,13.848,15.8683,71.76478576660156,-31.58652687072754,10.001130104064941,26.527122497558594,-48.14341354370117,45.487213134765625,-94.54777526855469,41.8232421875,-37.98138427734375,-44.32535934448242,68.8862075805664,82.00084686279297,38.997257232666016,67.93720245361328,30.255651473999023,-91.8801040649414,-49.81770706176758,-82.55851745605469,-21.590652465820312,61.34629821777344,-2.1668989658355713,0.0,5,1,2
3463,13.852,15.8725,93.22126770019531,-95.87103271484375,-13.986695289611816,24.65545654296875,53.76213836669922,-9.297080039978027,16.792577743530273,42.378849029541016,56.941307067871094,-26.01399803161621,-69.64647674560547,8.995015144348145,-39.46068572998047,31.191150665283203,-51.51643371582031,-90.78534698486328,-99.17862701416016,-6.885158061981201,-53.06959533691406,-41.89266586303711,-40.29462432861328,0.0,5,1,2
3464,13.856,15.8769,39.1773567199707,-18.627370834350586,-20.85481071472168,28.946298599243164,63.8706169128418,46.54510498046875,9.619427680969238,54.03993606567383,-12.652566909790039,-22.767528533935547,-10.680675506591797,34.7925910949707,49.267093658447266,4.811456680297852,3.7868573665618896,49.880489349365234,87.71868896484375,70.2171630859375,97.27705383300781,-52.47313690185547,-25.55826759338379,0.0,5,1,2
3465,13.86,15.8811,-61.79701232910156,62.94961166381836,-4.487096309661865,80.11727905273438,50.92524719238281,45.82958221435547,-92.88079833984375,-94.03389739990234,60.096923828125,96.04339599609375,-95.91130065917969,5.298839092254639,75.66240692138672,36.58937072753906,74.71652221679688,45.504173278808594,33.51862335205078,67.15693664550781,-67.46499633789062,83.7004165649414,49.17009735107422,0.0,5,1,2
3466,13.864,15.8854,-93.67167663574219,98.76475524902344,-29.27005386352539,-94.53451538085938,46.451148986816406,62.639793395996094,-76.97138977050781,27.712493896484375,-52.45560073852539,-27.97383689880371,17.95686912536621,-68.82432556152344,87.12628173828125,-66.24240112304688,92.93304443359375,74.18675994873047,-76.7364273071289,53.646305084228516,-41.71242141723633,-13.224913597106934,52.665313720703125,0.0,5,1,2
3467,13.868,15.89,66.40656280517578,-15.958089828491211,0.02627434954047203,-80.37165069580078,-89.93368530273438,91.32526397705078,26.7091007232666,-43.214698791503906,-45.631343841552734,-85.67369842529297,-80.11690521240234,41.233089447021484,-42.52304458618164,-71.79263305664062,46.542720794677734,-77.50045776367188,31.042261123657227,3.7303574085235596,7.830938339233398,47.14718246459961,11.517874717712402,0.0,5,1,2
3468,13.872,15.8942,13.613999366760254,24.363622665405273,-66.43667602539062,-14.13944149017334,-12.288957595825195,-99.1829833984375,83.75652313232422,90.6261215209961,-58.78350067138672,-57.128570556640625,91.85684967041016,-25.57040786743164,-55.96379852294922,89.00579833984375,-59.825592041015625,-90.90788269042969,38.248023986816406,67.3447036743164,49.86652755737305,97.4178237915039,-77.3476791381836,0.0,5,1,2
3469,13.876,15.8989,86.1581039428711,75.17286682128906,-98.34112548828125,97.12567138671875,80.22525024414062,60.12018966674805,83.1751708984375,65.9450912475586,17.514842987060547,-30.008081436157227,59.62828063964844,-82.49392700195312,-20.53209686279297,71.92675018310547,42.184547424316406,9.696260452270508,94.24405670166016,-60.46881103515625,48.178123474121094,-70.74887084960938,-86.65592956542969,0.0,5,1,2
3470,13.88,15.9029,54.361358642578125,73.47801971435547,8.92134952545166,-29.904705047607422,-71.9195327758789,0.6062690019607544,24.23993682861328,84.1897964477539,-34.39476776123047,-82.09979248046875,33.87350845336914,-43.65177917480469,74.24686431884766,-40.8744010925293,-27.251575469970703,84.10431671142578,50.23746109008789,90.57696533203125,11.223145484924316,70.60346984863281,62.673484802246094,0.0,5,1,2
3471,13.884,15.9071,-66.06888580322266,-44.880218505859375,21.14961814880371,64.4114990234375,-84.56962585449219,0.9758462905883789,-18.728595733642578,-98.86143493652344,-37.161624908447266,14.105337142944336,68.09028625488281,-85.9306411743164,74.21060943603516,-45.83177185058594,-71.77901458740234,16.671859741210938,-21.726781845092773,35.28425598144531,-25.262277603149414,-28.361961364746094,-37.2010383605957,0.0,5,1,2
3472,13.888,15.9113,-93.45520782470703,-8.942207336425781,68.08675384521484,-25.898656845092773,-17.850372314453125,-43.68995666503906,45.08637619018555,55.94295883178711,-43.88897705078125,-66.2613296508789,91.24169921875,9.10268783569336,94.25759887695312,66.16860961914062,5.253403186798096,2.040822982788086,-49.95122528076172,64.96251678466797,8.210982322692871,1.9198031425476074,-22.649879455566406,0.0,5,1,2
3473,13.892,15.9162,97.52534484863281,89.4522933959961,-30.918270111083984,63.21921157836914,-59.98591613769531,-93.66944885253906,88.83821868896484,-79.2251205444336,49.26823806762695,46.61989974975586,17.794031143188477,-59.630943298339844,59.465118408203125,-84.57852172851562,-13.737339973449707,-22.33501625061035,12.05490779876709,-13.09508991241455,12.327788352966309,-25.52264976501465,81.24549865722656,0.0,5,1,2
3474,13.896,15.9199,67.53604125976562,77.98929595947266,28.203855514526367,-41.49884796142578,-80.43368530273438,23.402324676513672,-96.16210174560547,73.12913513183594,78.15850830078125,35.944976806640625,24.51995277404785,-30.214479446411133,-97.53540802001953,-47.282936096191406,34.85012435913086,-5.33206033706665,-5.550984859466553,76.95960235595703,36.030391693115234,13.904322624206543,74.00581359863281,0.0,5,1,2
3475,13.9,15.9242,-78.4182357788086,-92.3320083618164,7.295217037200928,-49.03429412841797,-96.91191101074219,25.056819915771484,70.32498931884766,17.694538116455078,-3.118379592895508,-67.0505599975586,-54.94013977050781,48.727195739746094,-63.44759750366211,26.95271873474121,72.43041229248047,14.867931365966797,-30.322118759155273,37.75590133666992,42.338592529296875,56.37978744506836,97.41270446777344,0.0,5,1,2
3476,13.904,15.9286,-34.344966888427734,-68.97925567626953,-95.71350860595703,3.622642993927002,97.5496826171875,61.7689323425293,71.02818298339844,-15.045039176940918,-52.05958938598633,-25.095251083374023,42.99732208251953,-71.24546813964844,-65.61578369140625,3.1074681282043457,-16.99394989013672,49.19478988647461,-40.3408317565918,36.29909133911133,-93.41142272949219,57.81928253173828,-26.396949768066406,0.0,5,1,2
3477,13.908,15.9331,64.72270202636719,-3.485030174255371,13.306819915771484,-68.52767944335938,-72.54537963867188,-30.36911392211914,43.849185943603516,-51.72079086303711,-91.43744659423828,89.74654388427734,65.00825500488281,50.24114227294922,51.31719970703125,-67.62980651855469,71.17655181884766,32.546409606933594,-44.028953552246094,19.356403350830078,27.245893478393555,95.93183898925781,38.97663497924805,0.0,5,1,2
3478,13.912,15.9377,58.05410385131836,41.388858795166016,-72.67619323730469,-73.33407592773438,-59.77105712890625,-14.926732063293457,-40.05409622192383,-31.869739532470703,-68.00398254394531,-25.849576950073242,95.74344635009766,48.560245513916016,6.402252674102783,-99.35807037353516,70.0577163696289,35.56804656982422,-98.803466796875,-0.383604496717453,-85.39716339111328,46.818790435791016,-63.19727325439453,0.0,5,1,2
3479,13.916,15.9418,54.25777053833008,37.9660758972168,-0.7757524251937866,-36.93008804321289,93.6220932006836,17.583417892456055,47.95184326171875,74.74679565429688,-22.055646896362305,-19.09087371826172,46.439857482910156,17.33220863342285,82.96723175048828,-83.12128448486328,-1.6798585653305054,51.92766571044922,69.02717590332031,-82.04299926757812,-71.43550872802734,-3.601487398147583,75.37647247314453,0.0,5,1,2
3480,13.92,15.946,17.896957397460938,-7.645776271820068,-18.061281204223633,18.5927791595459,9.079462051391602,-58.21860122680664,39.6940803527832,78.87397003173828,94.14246368408203,13.415700912475586,-96.85826110839844,59.78101348876953,-35.28600311279297,19.310382843017578,18.988292694091797,-9.988954544067383,74.90225219726562,89.35391998291016,86.15726470947266,55.037288665771484,-58.33465576171875,0.0,5,1,2
3481,13.924,15.9503,12.626766204833984,-62.561710357666016,-35.343299865722656,-0.6576930284500122,91.00762176513672,68.58902740478516,-38.792110443115234,7.018458843231201,46.607547760009766,-50.575294494628906,84.50086975097656,-72.18624877929688,6.664830684661865,74.99443817138672,-74.4737548828125,17.661090850830078,-1.9914952516555786,75.84430694580078,59.04035186767578,-55.144222259521484,8.299498558044434,0.0,5,1,2
3482,13.928,15.9545,9.89090633392334,-37.868404388427734,-17.29503059387207,63.409881591796875,-87.65695190429688,91.1439437866211,40.84659194946289,74.83798217773438,-56.306217193603516,38.12660598754883,-51.76954650878906,51.333595275878906,-23.22676658630371,35.151363372802734,68.67045593261719,-67.24827575683594,-72.41719818115234,-13.858562469482422,-34.98179244995117,77.57752990722656,45.31340789794922,0.0,5,1,2
3483,13.932,15.9589,4.389833927154541,-20.50706672668457,82.05131530761719,-27.77946662902832,-46.377620697021484,87.01229095458984,-71.0645980834961,0.7063606381416321,-20.73021125793457,-95.63462829589844,66.11162567138672,36.5903434753418,-50.10124969482422,-57.463584899902344,-22.99894905090332,54.58838653564453,-68.87349700927734,9.36463737487793,-92.75161743164062,98.47328186035156,17.623973846435547,0.0,5,1,2
3484,13.936,15.9632,-48.46961212158203,28.588260650634766,41.693599700927734,-6.915693759918213,32.45112609863281,-89.82332611083984,-96.38593292236328,84.12593841552734,-94.44717407226562,-51.21825408935547,87.64080810546875,-74.08125305175781,-43.90122604370117,-40.04003143310547,99.1751480102539,-55.960838317871094,-20.8383846282959,23.768007278442383,80.69554901123047,-9.781353950500488,-79.96397399902344,0.0,5,1,2
3485,13.94,15.9674,21.724987030029297,25.451045989990234,42.586997985839844,55.2668571472168,41.173282623291016,-80.04105377197266,32.339134216308594,1.7767908573150635,4.489312648773193,-86.73278045654297,96.5058364868164,77.43938446044922,35.9403190612793,-83.39392852783203,36.874671936035156,-62.69443893432617,6.522043704986572,-82.25310516357422,-22.418140411376953,-20.31608009338379,89.66205596923828,0.0,5,1,2
3486,13.944,15.972,85.19510650634766,98.21835327148438,21.14556121826172,55.474002838134766,-40.651851654052734,54.66023254394531,-12.345258712768555,-63.49531936645508,44.567596435546875,4.465768814086914,37.3922233581543,-75.61424255371094,24.223838806152344,-16.766448974609375,-68.7092056274414,-7.008018970489502,-72.82534790039062,-63.127201080322266,-88.54156494140625,-72.56827545166016,53.98914337158203,0.0,5,1,2
3487,13.948,15.9763,-81.7679214477539,44.902244567871094,11.019509315490723,-10.596758842468262,-12.11161994934082,40.911827087402344,43.88750076293945,67.42003631591797,-18.817760467529297,-48.50000762939453,-99.75030517578125,-19.78880500793457,24.176748275756836,82.2884521484375,83.09701538085938,-36.813297271728516,2.9359116554260254,-84.82514190673828,-85.27894592285156,-82.79077911376953,74.80464935302734,0.0,5,1,2
3488,13.952,15.9806,-88.09037780761719,-55.007774353027344,21.195083618164062,4.279361248016357,-83.75554656982422,13.148887634277344,-81.81580352783203,65.72870635986328,41.68890380859375,-90.98107147216797,23.74599838256836,-23.558704376220703,-5.2864885330200195,-65.9665298461914,81.63858795166016,0.00643359636887908,58.91620635986328,-55.067447662353516,69.04681396484375,-99.40963745117188,15.724727630615234,0.0,5,1,2
3489,13.956,15.9848,-60.0815315246582,92.44729614257812,-77.5233383178711,-42.045963287353516,83.74312591552734,94.21575927734375,40.653953552246094,-75.27363586425781,-41.581443786621094,-55.12167739868164,-38.93223190307617,-2.761981964111328,-6.237741947174072,81.93257904052734,-28.184648513793945,45.93536376953125,87.87508392333984,-91.59013366699219,-51.660301208496094,90.45462036132812,63.485836029052734,0.0,5,1,2
3490,13.96,15.9891,-7.455422401428223,39.535133361816406,64.72349548339844,-74.42998504638672,7.683485984802246,-66.46456909179688,-69.18113708496094,-5.90701961517334,-30.727834701538086,71.4012451171875,71.5025634765625,44.23133850097656,-13.974095344543457,-81.00318145751953,-21.15873908996582,35.47381591796875,-49.78215026855469,-49.694480895996094,-33.380470275878906,96.27226257324219,-44.29500961303711,0.0,5,1,2
3491,13.964,15.9933,-70.33641052246094,95.97870635986328,22.17228889465332,-48.59499740600586,48.476112365722656,-5.4143242835998535,-23.79970932006836,4.964251518249512,-31.486059188842773,-90.91089630126953,-31.677457809448242,-41.466041564941406,92.77153778076172,5.3117780685424805,24.806854248046875,-18.223968505859375,-62.94850158691406,-51.003684997558594,92.14544677734375,57.562583923339844,-35.15642547607422,0.0,5,1,2
3492,13.968,15.9976,-89.4391098022461,95.40570068359375,-25.039283752441406,87.4498291015625,-64.35196685791016,-20.302812576293945,44.80356979370117,-41.8974494934082,4.719925880432129,66.37994384765625,-65.6902847290039,-24.145360946655273,-12.859077453613281,7.4092512130737305,82.8326644897461,-83.50953674316406,-71.70021057128906,-0.8426268696784973,-21.739974975585938,58.34903335571289,-53.141395568847656,0.0,5,1,2
3493,13.972,16.0022,-47.06883239746094,38.35784149169922,34.01891326904297,79.80855560302734,82.17138671875,93.14970397949219,-92.13216400146484,-68.84349822998047,-5.305706024169922,34.525699615478516,40.99802780151367,95.87564086914062,-53.45381164550781,-13.894977569580078,59.65226745605469,29.68309211730957,17.794416427612305,-25.4844970703125,-55.583927154541016,36.36757278442383,55.40578842163086,0.0,5,1,2
3494,13.976,16.0063,-77.56555938720703,-49.0063362121582,-80.09244537353516,-63.696537017822266,52.05317306518555,-90.19470977783203,3.0594305992126465,-88.14297485351562,-11.11242961883545,-10.462419509887695,74.90086364746094,-68.38765716552734,-71.3088150024414,23.999597549438477,-63.98578643798828,42.774078369140625,-20.099933624267578,5.9034552574157715,-10.951486587524414,-99.70829010009766,52.32600021362305,0.0,5,1,2
3495,13.98,16.0107,33.9725227355957,31.587444305419922,-76.1419448852539,-9.4443998336792,-62.37784957885742,24.514202117919922,91.30109405517578,-21.395471572875977,33.19524002075195,22.52762222290039,-45.89905548095703,-42.82689666748047,-73.89533233642578,-81.31526184082031,28.84282875061035,85.55448150634766,97.20626831054688,4.062097549438477,19.894474029541016,-5.560171127319336,-19.149015426635742,0.0,5,1,2
3496,13.984,16.0153,2.5024964809417725,52.60246276855469,-38.53340530395508,-46.2576904296875,9.142991065979004,42.119422912597656,23.53336524963379,61.176090240478516,-38.49626922607422,3.9030253887176514,-80.27076721191406,87.24313354492188,11.839685440063477,21.365381240844727,24.349782943725586,-46.647735595703125,57.014488220214844,40.96782684326172,-37.63615417480469,-34.37454605102539,71.67362976074219,0.0,5,1,2
3497,13.988,16.0196,-37.645572662353516,52.5228271484375,-78.52987670898438,89.76378631591797,-26.081205368041992,-65.90594482421875,97.78547668457031,-59.82796096801758,69.27452850341797,36.787376403808594,-34.02023696899414,-67.87944030761719,-74.81301879882812,45.95147705078125,-54.61808776855469,-63.216373443603516,64.46025848388672,62.40620803833008,65.76911926269531,-84.76774597167969,60.89902877807617,0.0,5,1,2
3498,13.992,16.0238,3.9069790840148926,-55.75092315673828,86.0479507446289,-24.28580093383789,0.8513782024383545,-58.39268112182617,-79.66056060791016,-18.101329803466797,-48.991851806640625,15.314172744750977,67.35440826416016,80.56218719482422,24.71483612060547,31.405189514160156,-73.74626159667969,78.28132629394531,46.72784423828125,-25.031225204467773,81.12564086914062,-7.572526931762695,17.707773208618164,0.0,5,1,2
3499,13.996,16.0281,98.96728515625,46.30073928833008,10.345762252807617,-45.351951599121094,-32.8666877746582,-77.27238464355469,78.86801147460938,-92.6268081665039,49.9271240234375,-72.79844665527344,-20.048564910888672,37.631187438964844,-35.408531188964844,-35.39395523071289,96.82003784179688,37.56944274902344,74.9733657836914,-77.29845428466797,26.10043716430664,72.07936096191406,60.917999267578125,0.0,5,1,2
3500,14.0,16.0324,67.27255249023438,-71.19091796875,22.60875701904297,-58.39651107788086,49.95930862426758,-83.29772186279297,7.238397598266602,-54.45869064331055,62.385406494140625,43.861236572265625,-86.86148071289062,94.34442138671875,77.20869445800781,-24.705251693725586,-75.21307373046875,-89.82159423828125,-40.73582077026367,-94.78510284423828,-3.2412290573120117,-43.02627944946289,-73.77959442138672,0.0,5,1,2
3501,14.004,16.0368,-33.923336029052734,20.209287643432617,48.79457473754883,91.03910064697266,-84.17115783691406,-31.456863403320312,50.577415466308594,98.97844696044922,31.964496612548828,-33.821895599365234,25.723953247070312,-53.911155700683594,85.22854614257812,-44.842777252197266,-1.3644213676452637,-68.27105712890625,-88.02540588378906,45.417537689208984,4.810529708862305,54.28253936767578,-81.83316040039062,0.0,5,1,2
3502,14.008,16.041,51.38617706298828,37.88441848754883,50.66732406616211,-45.45223617553711,-39.35065460205078,80.89751434326172,6.84321928024292,43.33003234863281,74.52738189697266,-6.044597625732422,-30.258682250976562,20.3485050201416,26.171951293945312,-21.557113647460938,97.72265625,-32.849395751953125,-6.441406726837158,-78.98637390136719,48.44508361816406,-73.56587219238281,-47.829471588134766,0.0,5,1,2
3503,14.012,16.0452,-25.412294387817383,-48.8828125,86.08721160888672,61.433570861816406,-79.84858703613281,85.63387298583984,72.85568237304688,-93.37764739990234,-99.04855346679688,-93.05429077148438,-79.22486114501953,-90.50019836425781,-39.89091110229492,-10.316540718078613,74.87528228759766,2.2049667835235596,-84.22252655029297,-31.186635971069336,71.9891586303711,9.776119232177734,17.377315521240234,0.0,5,1,2
